44,47,0.058,0.015055,2045,1110,1605.2,878.56,1149.7,670.88,1675.1,908.55,3049.8,3168.3,360,52,1,2
44,48,0.06,0.015055,1913,1101,1460.1,869.33,1051.6,655.28,1548.6,894.36,2799.3,2906.6,361,89,1,2
44,49,0.061,0.015055,2236,1278,1695.3,951.11,1183.5,711.24,1900,1076.8,2870.7,2956.6,362,129,1,2
44,50,0.062,0.015055,2451,1273,2016.4,993.67,1334.1,719.4,1976.9,1023.2,3265,3410.3,362,165,1,2
44,51,0.063,0.015055,2328,1260,1919.8,943.89,1410.2,686.12,1860.3,1020.8,3000.3,3130.1,363,202,1,2
44,52,0.065,0.015055,2419,1313,1780.9,992.11,1188.3,697.04,1908.1,1045,3008.5,3146.8,364,240,1,2
44,53,0.066,0.015055,2072,1254,1756.3,1049.3,1294.7,815.68,1713.9,996.65,2774.3,2868.8,364,277,1,2
44,54,0.067,0.015055,2287,1336,1730.4,1008.8,1198,715.44,1824.9,1018.7,2930.2,3055.3,365,315,1,2
44,55,0.068,0.015055,2259,1217,1818.1,991.89,1330.7,751.12,1754.1,1027.7,2747.2,2872.3,366,353,1,2
44,56,0.07,0.015055,3137,1686,2480.1,1419.6,1693.7,1010.5,2522.3,1391.5,2978,3102.4,361,340,1,2
44,57,0.071,0.015055,2982,1604,2475.9,1314.6,1711.6,926.76,2346.2,1265.2,3075,3220.6,360,303,1,2
44,58,0.072,0.015055,2338,1289,1767.7,1074.6,1250.2,778.48,2086.1,1071.8,3301.2,3378.4,359,265,1,2
44,59,0.073,0.015055,2819,1491,2355.3,1295.3,1643.7,979.08,2191.8,1188.3,3051.7,3202.7,359,228,1,2
44,60,0.075,0.015055,2634,1421,2116.7,1239.8,1609.8,897.08,2139.5,1163.3,3039.3,3162.2,358,191,1,2
44,61,0.076,0.015055,2441,1362,2074.3,1077.9,1471.8,798,1936.9,1066.1,2987.7,3120.7,357,153,1,2
44,62,0.077,0.015055,2485,1354,2069.4,1149.4,1640.9,957.28,1984.8,1100.2,2958.6,3085.4,356,116,1,2
44,63,0.078,0.015055,2408,1336,1934.6,1099.3,1485.8,873.64,1933.5,1028.6,3135.6,3273.3,355,78,1,2
44,64,0.08,0.015055,2431,1234,1412.4,1060,1000.4,898.72,1917.4,981.79,3318.2,3484.2,355,37,1,2
44,65,0.081,0.015055,2253,1184,1731.3,1028,1241,804.72,1874.2,976,3235,3356.6,350,22,1,2
44,66,0.082,0.015055,2206,1228,1910.3,1043.4,1430.5,839.04,1770.5,979.18,2967.9,3092.5,350,58,1,2
44,67,0.083,0.015055,2348,1269,1778.8,1017.6,1286.2,789.48,1844.1,1016.4,2982,3120.7,351,94,1,2
44,68,0.085,0.015055,2263,1360,1952.9,1090.8,1507.6,893.76,1833,1126.4,2586.2,2678.7,351,132,1,2
44,69,0.086,0.015055,2056,1191,1722.4,1063,1231.4,826.56,1683.8,1004.3,2684.9,2778.7,353,171,1,2
44,70,0.087,0.015055,2040,1154,1325.9,944.22,901.6,694.8,1667.1,953.41,2835.9,2940.8,353,210,1,2
44,71,0.088,0.015055,2330,1353,1944.2,1212.3,1299.2,946.68,1918.8,1133,2719.7,2813,354,247,1,2
44,72,0.09,0.015055,2405,1465,1999.9,1214.7,1341,844.28,2002.1,1156.2,2799.6,2892.4,355,284,1,2
44,73,0.091,0.015055,2372,1345,1999.4,1114.2,1474.6,822.28,1912.5,1064.3,2942.7,3062.7,355,320,1,2
44,74,0.092,0.015055,312,264,196.89,116.33,177.04,103.52,235.65,264,1438.2,1482.1,358,345,1,2
44,75,0.093,0.015055,3069,1742,2571.1,1527.7,1814.4,1116.3,2430.8,1380.8,2861.7,2985.5,351,336,1,2
44,76,0.095,0.015055,2983,1591,2409.1,1310.9,1742.9,1013.8,2306.6,1247.2,3063.1,3218.7,350,299,1,2
44,77,0.096,0.015055,2972,1553,2412,1300.8,1692.4,949.6,2380.2,1256.5,3170.9,3313.2,349,261,1,2
44,78,0.097,0.015055,2808,1592,2342.6,1340.1,1702.6,1019.8,2232.1,1294.3,2784.6,2900.4,348,223,1,2
44,79,0.098,0.015055,2713,1536,2278.3,1253.9,1579.5,899.24,2213.6,1199.9,3052.2,3173.3,348,185,1,2
44,80,0.1,0.015055,2353,1318,1976.4,1098.1,1360.6,793.48,1911.8,1050,2996.6,3116.2,347,147,1,2
44,81,0.101,0.015055,2502,1320,2083.4,1091.9,1470,883.52,1934.9,1061.5,3001.2,3150.9,346,110,1,2
44,82,0.102,0.015055,2522,1347,2007.9,1155.7,1421.6,910,2078.7,1071.1,3287,3418.7,345,72,1,2
44,83,0.103,0.015055,2429,1274,2038.2,1108.7,1594.5,851.76,1882,1054,2917.3,3058.3,344,35,1,2
44,84,0.105,0.015055,2224,1285,1870.2,1118.8,1408.3,884.36,1809.5,1030.3,2852.5,2960.9,339,27,1,2
44,85,0.106,0.015055,1880,1192,1593.6,793.56,1273.4,616.28,1519.1,909,2673.9,2773.4,340,62,1,2
44,86,0.107,0.015055,2321,1275,2054.4,1150.9,1583.1,918.8,1973.5,1019.3,3275.2,3384.4,341,100,1,2
44,87,0.108,0.015055,2216,1263,1954,1070.2,1432,810.64,1835.6,1032.8,2898.6,3000.2,342,138,1,2
44,88,0.11,0.015055,2338,1328,2028.3,1083.8,1530.5,808.68,1848.2,1095.9,2705,2817.6,342,175,1,2
44,89,0.111,0.015055,2396,1385,2041,1191.2,1490.6,884.92,2044.3,1186.7,2780.6,2859.6,343,212,1,2
44,90,0.112,0.015055,2173,1352,1860.3,1096.8,1422.7,857.52,1809.5,1050.8,2779.3,2870.7,344,250,1,2
44,91,0.113,0.015055,2539,1495,2068.9,1225.4,1501.3,907.04,2038.9,1247,2601.5,2699.1,345,288,1,2
44,92,0.115,0.015055,2445,1375,2064.3,1195,1504.3,953,2002.4,1144.4,2838.3,2942.2,345,327,1,2
44,94,0.117,0.015055,3183,1736,2553.1,1427.1,1879.5,1098.1,2428.9,1340.3,2977.2,3132.7,341,331,1,2
44,95,0.118,0.015055,2798,1490,2232.1,1259.8,1535.4,947.6,2226.8,1178.4,3159.3,3304.8,340,293,1,2
44,96,0.12,0.015055,2692,1572,2285.8,1254.7,1625.1,931.88,2118.2,1196.4,2883.5,3012.8,339,256,1,2
44,97,0.121,0.015055,2385,1455,2064.8,1178.6,1576.5,932.64,1964.1,1153.5,2738.7,2833.2,339,219,1,2
44,98,0.122,0.015055,2787,1411,2367.2,1269.3,1735.8,995.4,2186.8,1156.3,3163.3,3318.6,338,181,1,2
44,99,0.123,0.015055,2648,1400,2264.6,1194.7,1581.5,981.48,2066.5,1108.4,3098.7,3251.8,337,143,1,2
44,100,0.125,0.015055,2381,1328,2018.4,1132.1,1519,825.44,1872.9,1064.4,2859.8,2987.3,336,106,1,2
44,101,0.126,0.015055,2413,1272,2042.4,1142.1,1604.5,918.6,1903.3,1049.2,2981.1,3117.2,336,69,1,2
44,102,0.127,0.015055,2309,1156,2006,994.56,1549.6,847.92,1877.7,930.81,3489.1,3647,335,31,1,2
44,103,0.128,0.015055,2109,1308,1846.8,982.33,1455.8,762.84,1734.1,1040.5,2664.6,2755.2,330,31,1,2
44,104,0.13,0.015055,2124,1248,1878.2,1092.7,1478.3,882.8,1641.2,976.5,2693.2,2816.2,331,68,1,2
44,105,0.131,0.015055,2274,1293,1922.8,1152.3,1564.8,931.84,1796.5,1074.1,2676.6,2787.3,331,105,1,2
44,106,0.132,0.015055,2156,1274,1799.8,1058.6,1319.7,788.08,1777.7,976.4,2996.3,3107.1,332,143,1,2
44,107,0.133,0.015055,2389,1346,2066,1151.8,1535.2,889.72,1967.9,1104.7,2907.8,3013.2,333,181,1,2
44,108,0.135,0.015055,2289,1341,1906.7,1211.6,1455.1,952.8,1871.8,1111.7,2699.5,2794.9,334,217,1,2
44,109,0.136,0.015055,2328,1401,2009.3,1141.2,1527.2,873.56,1889.7,1095.7,2785,2889.9,334,255,1,2
