41,70,0.087,0.019938,2240,1172,1576.9,862.56,1081.4,609.04,1782.3,918.09,3288.3,3445.3,27,30,1,1
41,71,0.088,0.019938,2419,1384,1609,895.56,1084.3,626.48,1818.3,1005,2970.3,3134.2,84,29,1,1
41,72,0.089,0.019938,1716,1013,1375.8,752.33,981.88,545.2,1437.5,781.36,3040.5,3144.6,141,27,1,1
41,73,0.091,0.019938,2027,1104,1418.3,750.22,948.44,539.6,1580.3,862.29,3023.9,3170.8,198,27,1,1
41,74,0.092,0.019938,2707,1448,1710,959.67,1085.5,643.44,2086.4,1093,3206.7,3378.3,255,26,1,1
41,75,0.093,0.019938,2010,1140,1467.9,811.44,1012.9,547.84,1499,855.45,2843.9,2999.5,311,24,1,1
41,77,0.096,0.019938,2442,1312,1752.8,975.33,1281.1,730.36,1866.8,1032.6,2967.2,3120.7,322,29,1,1
41,78,0.097,0.019938,2088,1131,1397.2,785.22,953.64,548.68,1741.4,818.13,3811.5,3974,266,30,1,1
41,79,0.098,0.019938,2083,1104,1319,755.67,908.84,520.4,1562.4,854.4,3014.9,3184.7,208,32,1,1
41,80,0.099,0.019938,2695,1445,1870.2,1027.1,1318,727.96,2101.2,1094.7,3232.8,3399,152,33,1,1
41,81,0.101,0.019938,2404,1106,1701.1,858.78,1042.6,578.84,2064.8,908.75,4286.6,4454.8,94,33,1,1
41,82,0.102,0.019938,3049,1479,1944.7,982.33,1219.3,640.96,2374.8,1186.7,3445.6,3633.6,37,35,1,1
41,83,0.103,0.019938,2776,1434,2218,1068.3,1426.9,739.76,2158,1168,3058.9,3210.7,35,39,1,1
41,84,0.104,0.019938,2745,1415,2283.7,1076.2,1587.4,826.96,2180.3,1178.5,3064.9,3203.7,93,38,1,1
41,85,0.106,0.019938,2554,1288,2042.4,1077.4,1435.4,797.56,1960.1,1005.6,3308.4,3493.5,149,37,1,1
41,86,0.107,0.019938,2068,1161,1676.6,943.78,1284.4,677.12,1715.8,905.54,3171.8,3290.8,206,36,1,1
41,87,0.108,0.019938,2320,1279,1919.9,978.44,1271.7,741.16,1919.9,1037.6,3065.2,3178.5,263,35,1,1
41,88,0.109,0.019938,2524,1401,2063.1,1090.6,1404,801.8,2079.4,1062.7,3327.9,3463,321,33,1,1
41,90,0.112,0.019938,2794,1456,2296.4,1233.6,1692.2,1000.4,2153,1152.6,3107.1,3269.1,314,38,1,1
41,91,0.113,0.019938,2400,1342,2079.7,1069.6,1455.5,809.16,1898.9,1011.3,3130.4,3277.3,257,39,1,1
41,92,0.114,0.019938,2976,1616,2526.2,1440.3,1888.2,1083.2,2337.3,1329.5,2856.4,2984.5,200,41,1,1
41,93,0.116,0.019938,2505,1352,2133.1,1157.3,1605.3,875.64,1998.4,1082.2,3056.5,3191.9,143,42,1,1
41,94,0.117,0.019938,2262,1128,1906.1,960.11,1324.1,714.48,1820.9,869.53,3708,3893.9,85,43,1,1
41,95,0.118,0.019938,2576,1239,1905.2,1020.1,1292.6,750.44,2018.5,976.67,3628.1,3829.9,28,44,1,1
41,96,0.119,0.019938,2408,1218,1907.7,999.11,1418.8,780.44,1922.1,998.25,3248,3399.2,44,49,1,1
41,97,0.121,0.019938,2125,1050,1675.4,855.11,1199,636.2,1678.8,865.36,3284.9,3446.6,102,47,1,1
41,98,0.122,0.019938,2195,1160,1807.2,970.11,1314.2,708.24,1747.7,932.73,3121,3263,158,46,1,1
41,99,0.123,0.019938,1975,1093,1600.3,954.33,1208.2,694.12,1597.2,869.36,3034.5,3159.7,215,46,1,1
41,100,0.124,0.019938,1853,1030,1599.2,906.22,1220.7,710.24,1489.3,812,3027.3,3155.8,272,45,1,1
41,101,0.126,0.019938,2513,1397,2073.4,1075,1402.6,793.84,2058.8,1061.7,3282.8,3418.5,329,43,1,1
41,102,0.127,0.019938,3443,1588,2370.9,1144.1,1332.6,655.24,2678.5,1295.2,3632,3840.4,363,47,1,1
41,103,0.128,0.019938,2634,1317,1934.9,986.22,1396,737.68,2018.9,1124.9,2937.6,3086.7,305,49,1,1
41,104,0.129,0.019938,2992,1547,2317.1,1258.6,1612.8,892.6,2388.8,1221.4,3325.3,3483.1,249,50,1,1
41,105,0.131,0.019938,3210,1545,2508.2,1332.9,1648.2,900.84,2533.7,1258.4,3478.5,3659.2,192,51,1,1
41,106,0.132,0.019938,3286,1578,2528.6,1341.9,1648.4,897.68,2548.3,1282.4,3407.8,3595.3,135,52,1,1
41,107,0.133,0.019938,2764,1412,2195.1,1154.1,1488.6,840.2,2119.4,1103.2,3237.5,3415.8,78,53,1,1
41,108,0.134,0.019938,2766,1438,2179.6,1099.1,1410.4,727.96,2195.9,1167.5,3138.1,3283.5,21,53,1,1
41,109,0.136,0.019938,2879,1493,2308.3,1284.3,1651.4,931.6,2264.4,1177.9,3240.3,3401.1,52,58,1,1
41,110,0.137,0.019938,2718,1464,2255.1,1091,1577.2,848.24,2160.8,1118.7,3263.6,3418.9,108,57,1,1
41,111,0.138,0.019938,2405,1449,2117.7,1016.4,1499.6,773.56,1973.8,1085.8,2989.9,3103.1,165,56,1,1
41,112,0.139,0.019938,1824,984,1532.7,795.22,1095.8,623.32,1462.5,765.53,3210.5,3355.4,223,55,1,1
41,113,0.141,0.019938,1945,1201,1591.6,939.11,1251.4,761.72,1515.2,918.06,2632.1,2746.1,279,55,1,1
41,114,0.142,0.019938,1646,912,1329.4,794.22,947.84,590.48,1313.6,735.93,2915.6,3039.5,338,52,1,1
41,115,0.143,0.019938,2614,1244,2050.8,1038.4,1472.2,800.44,1974.9,943.96,3702.2,3945,354,57,1,1
41,116,0.144,0.019938,2072,1087,1680.2,944.11,1213.2,730.6,1573.1,846.06,3086.6,3256.2,297,57,1,1
41,117,0.146,0.019938,2440,1289,2015.2,1092.9,1414.7,823.2,1902.3,1028.5,3063.5,3213.9,240,60,1,1
41,118,0.147,0.019938,2640,1339,2161.9,1152.8,1568.2,875.96,2110.2,1038.9,3527.5,3702.7,183,61,1,1
41,119,0.148,0.019938,2220,1015,1809.4,896.22,1301.7,678.96,1732.9,839.8,3618.8,3822.9,126,61,1,1
41,120,0.149,0.019938,2549,1262,2106.1,1012.6,1520,759.68,2022.1,1044.1,3276.7,3434.8,69,63,1,1
41,122,0.152,0.019938,2178,1165,1652.3,905.78,1144.5,655.92,1759.3,896.2,3344.2,3495.1,60,68,1,1
41,123,0.153,0.019938,1830,875,1445.6,782.33,1023.6,572.96,1416.9,714.86,3394.3,3581.7,118,66,1,1
41,124,0.154,0.019938,1572,807,1226.1,676.33,897.64,515.52,1260.4,619.2,3539.5,3713.3,175,64,1,1
