44,47,1936.6,57.541,17.698,89.723,713,8,22,2094,45.031,13.149,89.247,412,6,35,2259.8,37.497,10.465,88.864,219,3,7,2489,15.581,8.4322,-87.356,90,1,2
44,48,1853.1,64.401,16.64,-89.417,682,1,2,2062.4,34.136,12.046,88.848,275,8,20,2248.5,19.32,9.7727,88.517,128,1,4,2443.8,11.996,6.9744,81.015,56,0,0
44,49,1861.9,65.723,14.889,-88.364,647,4,9,2048.5,35.209,11.718,-89.917,276,6,42,2309.5,13.816,8.8897,84.341,92,2,20,2503.1,9.5863,6.8889,81.551,48,0,0
44,50,1889.8,66.071,21.322,-87.051,947,19,47,2070,57.849,13.392,-89.413,491,3,11,2264.9,33.04,11.039,89.056,227,3,9,2544.6,14.537,9.0968,-85.581,85,1,2
44,51,1890.4,61.749,16.74,89.738,695,6,15,2071.1,42.471,12.167,-89.284,342,3,28,2273.9,29.56,8.8066,87.87,156,2,4,2558,10.87,7.6442,-88.234,62,0,0
44,52,1858,60.073,18.167,-89.211,715,10,46,2043.7,41.022,12.184,-87.503,313,7,30,2323.8,13.867,9.9364,81.26,99,4,23,2512.6,10.998,6.531,83.043,54,0,0
44,53,1862.7,55.183,15.565,-89.101,554,8,26,2048.6,41.897,10.704,-88.706,258,2,7,2291.3,17.524,8.1976,88.246,101,0,0,2481.9,10.63,6.3922,87.284,51,0,0
44,54,1862.6,57.456,17.623,-87.518,625,8,19,2054.2,37.342,12.096,-89.44,282,6,24,2283.2,16.375,9.3286,84.47,106,3,15,2510.3,10.647,6.5774,89.946,49,0,0
44,55,1855.1,55.636,18.353,-85.422,554,7,19,2072.8,28.198,12.612,-79.251,226,3,18,2267.6,19.128,8.0221,-87.772,102,1,6,2489.2,10.081,6.0833,86.532,46,0,0
44,56,1910.3,35.76,21.483,86.925,543,18,96,2076.3,29.446,14.903,-85.427,304,3,6,2251.9,23.657,9.5702,-79.142,153,0,0,2540.1,10.972,6.3534,88.903,51,1,6
44,57,1888.2,65.915,21.701,-86.578,968,17,65,2037.3,62.657,13.428,-85.45,539,4,9,2265,31.38,9.072,-81.612,186,6,31,2542.7,14.757,6.9717,-86.742,70,0,0
44,58,1888.6,73.845,28.38,-84.082,1360,34,114,2080.7,62.714,16.529,-86.914,645,18,71,2276.3,43.755,10.954,-83.749,299,7,33,2488.9,23.114,8.6059,-84.956,135,3,7
44,59,1867.6,62.649,23.419,-87.084,902,9,27,2070.3,46.195,13.423,-86.049,401,7,24,2306.4,24.342,9.4073,-83.798,163,4,18,2571.3,13.05,7.4257,-79.802,70,1,2
44,60,1858.6,65.09,22.173,-88.389,981,11,28,2058.3,51.145,12.926,-87.73,427,4,31,2331,23.023,9.7209,-85.073,154,3,22,2562.3,13.173,7.821,-86.049,77,1,4
44,61,1873,64.017,20.08,-86.132,829,19,59,2059.7,47.654,12.915,-87.209,382,5,17,2315.6,20.175,10.039,-83.13,144,2,11,2531.7,13.23,7.6527,89.582,74,0,0
44,62,1853.8,67.669,20.744,-85.792,898,7,24,2070.6,43.245,13.151,-87.62,362,12,32,2359.9,19.441,10.271,-82.774,137,2,5,2548.7,13.203,8.0379,-85.094,80,0,0
44,63,1885.7,72.937,22.606,-87.035,1078,14,42,2087.2,56.095,13.911,-87.42,494,10,47,2313.8,27.895,11.837,-85.496,215,4,14,2552.7,14.943,9.506,89.535,104,2,4
44,64,1931.4,69.557,27.293,-86.999,1283,33,128,2115.3,65.918,16.611,-87.82,695,11,31,2343.7,44.223,11.716,-87.458,327,7,23,2594.9,23.989,10.658,-87.491,162,2,4
